# ICRU 73 quantum-oscillator stopping tables -- G4ICRU73QOModel static members
# extracted by tools/g4extract from the Geant4 11.1.1 source
L0 67 2
2.1669999999999998
1.7410000000000001
1.6799999999999999
3.5790000000000002
1.802
1.849
4.3490000000000002
1.788
2.028
6.1840000000000002
1.623
2.1469999999999998
6.2590000000000003
2.9710000000000001
1.631
2.0939999999999999
6.5880000000000001
2.0409999999999999
1.6459999999999999
1.5349999999999999
8.6549999999999994
1.706
6.1040000000000001
1.581
8.3580000000000005
8.1829999999999998
2
1.8779999999999999
1.516
8.3249999999999993
8.4610000000000003
6.5789999999999997
1.119
1.4219999999999999
7.8099999999999996
8.3849999999999998
8.2159999999999993
2.1669999999999998
1.458
8.0489999999999995
8.7899999999999991
9.6950000000000003
1.008
1.4419999999999999
7.7910000000000004
7.8369999999999997
10.122
2.4630000000000001
2.3450000000000002
1.645
7.7649999999999997
19.192
7.3979999999999997
1.3129999999999999
6.4089999999999998
19.228999999999999
8.6329999999999991
5.0359999999999996
1.3799999999999999
1.2949999999999999
6.2190000000000003
18.751000000000001
8.7479999999999993
10.183999999999999
1.8029999999999999
1.2769999999999999
6.0990000000000002
20.385999999999999
8.0109999999999992
10.007
2.2719999999999998
1.948
1.5629999999999999
6.3120000000000003
21.867999999999999
5.7619999999999996
11.244999999999999
7.25
0.91979999999999995
6.5407999999999999
18.9727
24.914899999999999
15.0161
6.6284000000000001
1.202
5.5819999999999999
19.527000000000001
18.741
8.4109999999999996
14.387
4.0419999999999998
2.1080000000000001
1.159
5.4669999999999996
18.802
33.905000000000001
8.3000000000000007
9.3420000000000005
1.0249999999999999
1.1240000000000001
5.3310000000000004
18.077999999999999
34.603999999999999
8.1270000000000007
